reviewerID,asin,overall,verified,reviewTime,reviewText,summary
A81AHBXZJPBW6,6095006929,3.0,True,"12 17, 2013","This looks great on the wall, but it started falling off the wall within the first day.  I used some leftover plastic from some IKEA decals to keep it up.  When you put this up, you'll need to cut it into some strategic pieces in order to keep from having the whole thing stick together.","Pretty, but doesn't stick"
A1XPUH8DHXTPN5,6095006929,2.0,True,"07 26, 2013",For the size of this it is way overpriced.  You can get similar decals on ebay and elsewhere on amazon for 1/3 of the price.,Overpriced
A8QGPT0MO67DR,6095006929,5.0,True,"07 12, 2013","This wall art is super cute and easy to put on your wall.  I have it on my wall around my wedding photo, adds a nice touch.",SUPER CUTE
A1FY8COOJ5WQ53,6095006929,4.0,True,"05 26, 2013",I liked this wall decal but very very hard to peel and stick so u must have lots of patience and an extra hand to help~And doesn't that great to a wall. But good on a mirror or window.,cute~
A3ACG5LFL41ETQ,6095006929,5.0,True,"05 2, 2013",I REALLY LIKE THE VINYL MURAL.  I CANT WAIT UNTIL I PAINT THE WALLS AND THE PLACE THE MURAL ON THE WALL.  ITS ACTUALLY A BIRD ROOM DECOR.,BIRDS
A19E2OTGY77WLK,6095006929,4.0,True,"04 23, 2013","The picture is deceiving, look closely and you'll see this is actually two branches stuck together. Which is fine since you can play around with how you want it to look. For installation I recommend cutting out the design to remove excess (clear) film to prevent it sticking to itself. Will buy again.",Looks great
A3R436GVOV10M6,6095006929,3.0,True,"04 19, 2013",There were absolutely no instructions. I didn't like the birds so I carefully cut them out. The branches look good coming down from the ceiling by my door.,worked out okay
A2L27GPLGQ354J,6095006929,5.0,True,"04 3, 2013","it removes from wall easily, and I thought it's going to gets off , but when i wash wall a little-bit and put it again everything is fine now. this wall decor adds a lots of charm to my room. beautiful!",looks so cute!
AYSJW5ZPVSLYO,6095006929,2.0,True,"03 12, 2013","This is my second decal purchase. The first one was a different company. The stickers came in a brown tube and was easy enough to open. When I got the stickers out the package I notices that the stickers are wrinkled. It was incredibly hard to get off the sheet. I recommend to take the excess sticker (clear around the stickers) off first then take the main stickers off.i ripped a couple doing it the regular way... There is a lot of excess trim around the stickers which makes it look cheesy. And there is no directions, it's only 2 pieces but the ends don't match together to make a branch so I winged it.. Good luck",Deceived by sticky
AN2M70EIFITPZ,6095006929,2.0,True,"03 9, 2013",The item is cute and looks great on the wall but I found that it kept unsticking. I had to use glue :(,did not stick to the wall well
A3M20IGF19WMBD,7138258879,5.0,True,"03 20, 2015",The were good,Five Stars
A2GGCRLQ75WJFE,7138258879,3.0,True,"01 14, 2015","One sticker was incomplete and missing letters, the other was fine.",Incomplete
A2M7MSLDRV6FC6,7138258879,5.0,True,"01 3, 2015",Thank you,Five Stars
A3RKXT2JD6KZR0,7138258879,5.0,False,"11 1, 2014","Great space filler that will impress a lot of people a true double take eye catcher, Great purchase on these decals.",Great space filler that will impress a lot of people ...
A2IJ5951R8OXLT,7138258879,5.0,False,"09 14, 2014",Great product sticks well gone through several car washes and still is on,Fantastic
A1J8MD7BJ5JASH,7138258879,5.0,True,"08 16, 2013","It was easy to apply and was just what I was looking for, so yes it was a good product. I would buy this again.",I like this
A2UQU28S0X5TXR,7138258852,5.0,True,"10 26, 2015",looks good on my car and very nice decal,Five Stars
A2A0QSP3PBK3YS,7138258852,5.0,True,"07 16, 2015",Great item. Looks perfect,Five Stars
AMIBHOFV3MCD4,7138258852,1.0,True,"03 31, 2015","tried peeling paper of to stick it to my car and paper came off back and stuck to the sticky part and ruined the sticker...the other actually peeled most of the way  apart but the ""ec"" in vtec ripped and ruined it...total waste of money",total waste of money
A2S8MQEG3SSSVZ,7138258852,5.0,True,"11 30, 2014",Looks great on my car.,Nice stickers
A2I7JIYAIRIIO8,7138258852,5.0,True,"10 8, 2014",nice!!,Five Stars
A3RKXT2JD6KZR0,7138258852,5.0,False,"09 13, 2014",Perfect for my new high output moped a real eye catcher.,Five Stars
A3FUNJ3KR0FJ6C,7138258852,5.0,True,"01 17, 2014","Easy to install good size not to small not to big, the color was also great ill see it more in the summer but over all its just right.",You won't regret it!
AGNI4V5MXM10Q,7138258917,5.0,True,"03 3, 2016",Exactly what I wanted,Perfect
A3QIAESQP3OVNQ,7138258917,5.0,True,"02 18, 2016",On point..on time,Five Stars
AQ1TNK494I0PQ,7138258917,5.0,True,"12 27, 2015",Great,great product recommend
A3B17LX5MCCMQ4,7138258917,5.0,True,"10 21, 2015",Excellent,Five Stars
A2J54QVERPIEDH,7168258834,5.0,True,"11 7, 2014",I completely love my new bows for my car. They were what i wanted. Perfect size & everything.,love pretty in pink
A2V8C2LXM2BRCY,7168258834,1.0,True,"05 1, 2014","I bought these hoping it would be big enough to put on my window shield of my car, but it was TOO SMALL. It would be too small for anyone to see on your car. It's perfect for your iPad or Macbook, but not a car.",Cute but way too small.
A37KEWU8RH0F8G,7168258834,5.0,True,"01 2, 2014","I am very happy i ordered these! I got three in a package. They are a bright shiny pink and very smoothly made. They are one of the better decals that you have to be careful applying, but thankfully, this decal somes with directions and even a link to a video if you get confused. Very, very happy with these!",Adorable Decal Can't Wait to Put it On The Car!
AG9C9X1IHTZPH,7168258834,5.0,True,"07 31, 2013","I put one in the corner of my windsheild, and it looks so cute! I love it, and the color is gorgeous. I still don't know what to do with the second one!",So cute!
A14M42RW1ZE7X5,7138258917,5.0,True,"11 26, 2016",Very good quality product.,Five Stars
A11Z9LR9FPQVMO,7138258917,1.0,True,"11 12, 2016",Did not stick on at all. Waste of money. Do not buy.,Waste of money
A8MXZFVWXX1DJ,7138258917,5.0,True,"09 14, 2016",Great Customer Service. Great Product for the Price you pay for. Thanks fellas,Five Stars
AZH2SVMR3B1WS,7138258917,5.0,True,"09 10, 2016",Came in early and looks awesome just put it on my car yesterday,Five Stars
A2H2BU212V5ONW,7138258917,3.0,True,"08 15, 2016",Excellent logo.  Perfect replace after car repainted.,Excellent logo. Perfect replace after car repainted
A2MSVFZFIZ21XS,7138258917,5.0,True,"06 24, 2016",Excellent,Five Stars
A1S0QFZ26YSVRN,7138258917,5.0,True,"06 15, 2016",Looks very sporty on my car,Very sporty
A33ZS29AIYADX5,7138258917,3.0,True,"05 11, 2016",Look nice but not the real ones,Three Stars
A3UVB8FQSCXS7Y,7138258917,5.0,True,"04 11, 2016",Just exact what i want..,Five Stars
A2G6JDCT3QB8VL,7138258917,4.0,True,"03 27, 2016",Cool looking decals. Be careful applying them so they go on straight and flush.,Elite Mailers honda i-vtec decals
A1L2L1WG0RFZFC,7168258834,1.0,True,"04 12, 2015",They are not as pictured in the picture provided. The bows are together and if you cut them apart a chunk is missing out of the one,They are not as pictured in the picture provided.
A1WGDE6UMFD4DW,7168258834,1.0,True,"04 12, 2015",I would have given this product 5 stars if it weren't for the fact that I could only use one of the bows. The other bow was cut off and not a complete bow. I was under the impression it came in two separate pieces. Please view picture. Very unsatisfied customer unless they can send me a new complete decal.,I would have given this product 5 stars if it ...
A10JG9KEY84HTB,7168258834,5.0,True,"04 2, 2015",Love them!  Sooo cute!,Five Stars
A14PKTNCBGT4RF,7168258834,5.0,True,"03 17, 2015",Perfect Size They're  So Cute Can't Wait To Put Them On My White Car. Shipping Was Way Faster Than Expected Love Them.,Would Purchase Again
A26XFPCIE8WW3R,7168258834,3.0,True,"02 11, 2015",Cute on my eclipse but way smaller that what I expected. But not bad,But not bad
A2P1G6F6E1JYOC,7168258834,5.0,True,"02 11, 2015",Perfect size and great quality,Five Stars
A1R3G9LCO3JTIB,7168258834,5.0,True,"02 5, 2015","love, love, LOVE my stickers!!! and and smaller xtra one was sent so that was a nice surprise!",Five Stars
A1PWRDD65G1IMC,7168258834,5.0,True,"01 31, 2015",Perfect decals :) quick shipping and they even included an extra mini HK bow which is adorable.,:D
A2LFN8DEZRZKWR,7168258834,4.0,True,"01 14, 2015",Came exactly as decbribed,Four Stars
A17CGGIZUTZ4DL,7168258834,4.0,False,"11 11, 2014","For the price, they are way smaller than what I expected, it would have been perfect if they were bigger but they're soooooo adorable. I love the pink bows.",it would have been perfect if they were bigger but they're soooooo adorable
AWT603CR6Q6U7,7462872161,5.0,True,"06 14, 2013",They look great and are real sharp looking. They are a little thin but it doesn't affect my driving ability. The good out weighs the bad and I would definitely by them again. I've read other posts and if the color of the grips change in the Florida sun i will be sure to make an update. Ride Safe!,A real mean look.
A366ZOYHHPBMIA,7462872161,5.0,True,"06 12, 2013","I ordered this product for my husband, and he loves them. They look great and he has had no problems as of yet with them slipping off. He has had these on for several weeks now. Gets tons of compliments",Very nice
